Data.Carbohydrate,Data.Protein,Data.Fat.Total Lipid,Data.Kilocalories,Data.Fiber,Data.Sugar Total,Data.Major Minerals.Calcium,Data.Major Minerals.Iron,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Major Minerals.Sodium,Data.Cholesterol,Cluster,Description
8.8,25.8,7.9,210.0,4.099999905,1.700000048,44,4.5,0.0,0.0,671.0,2.0,0,"MORNINGSTAR FARMS VEGGIE SAUSAGE PATTIES,FRZ,UNPREP"
19.7,16.1,5.7,171.0,6.800000191,2.799999952,103,2.2,1.0,0.0,520.0,1.0,3,"MORNINGSTAR FARMS SPICY BLACK BEAN BURGER,FRZ,UNPREP"
7.8,20.0,4.6,153.0,6.300000191,0.0,113,4.28,0.0,0.0,457.0,0.0,3,"GREEN GIANT,HARVEST BURGER,ORIG FLAV,ALL VEG PROT PATTY,FRZ"
5.77,21.47,12.03,217.0,3.5,0.439999998,17,2.52,0.0,0.0,426.0,0.0,0,"LOMA LINDA BIG FRANKS,CND,UNPREP"
10.7,18.9,2.2,138.0,5.699999809,2.099999905,31,2.8,0.0,0.0,644.0,0.0,3,"MORNINGSTAR FARMS VEGAN BURGER MADE W/ ORG SOY,FRZ,UNPREP"
13.5,7.0,9.5,166.0,3.0,1.5,28,1.5,0.0,0.0,506.0,16.0,3,"NESTLE,CHEF-MATE CHILI W/BNS,CND"
8.0,9.0,9.0,147.0,1.5,1.5,32,2.0,0.0,0.0,560.0,22.0,3,"NESTLE,CHEF-MATE CHILI WO/BNS,CND"
11.0,8.3,12.0,180.0,1.100000024,0.790000021,8,0.57,0.0,0.0,640.0,28.0,3,"NESTLE,CHEF-MATE CORNED BF HASH,CND"
11.52,3.38,2.46,82.0,0.5,0.5,35,0.9,0.0,0.05,421.0,6.0,3,"Macaroni and Cheese, canned entree"
24.1,9.9,29.4,401.0,1.5,0.0,79,1.65,0.0,0.0,918.0,33.0,3,"JIMMY DEAN,SAUSAGE BISCUITS,BRKFST SNDWCH,FRZ"
15.24,5.05,1.01,90.0,1.799999952,2.599999905,18,1.25,5.4,0.5,167.0,6.0,3,"SPAGHETTI W/ MEAT SAU,FRZ ENTREE"
13.94,5.89,0.93,88.0,1.899999976,3.799999952,19,1.13,24.2,0.7,185.0,6.0,3,"HEALTHY CHOIC BF MACARONI,FRZ ENTREE"
4.6,15.6,3.1,109.0,5.0,0.0,0,1.78,0.0,0.0,477.0,10.0,3,"NALLEY CHILI CON CARNE W/BNS,CND ENTREE"
9.5,7.7,4.5,109.0,4.300000191,0.0,0,1.18,0.0,0.0,258.0,16.0,3,"OLD EL PASO CHILI W/BNS,CND ENTREE"
13.58,3.3,2.67,92.0,0.5,1.940000057,11,0.67,0.0,0.0,373.0,3.0,3,"CHEF BOYARDEE BF RAVIOLI IN TOMATO & MEAT SAU,CND ENTREE"
12.36,3.27,3.24,92.0,1.0,1.940000057,12,1.02,0.0,0.0,371.0,3.0,3,"CHEF BOYARDEE MINI RAVIOLI,BF RAVIOLI TOMATO, MEAT SAU,CND"
11.9,4.37,3.88,100.0,1.399999976,2.970000029,11,0.82,0.6,0.0,360.0,7.0,3,"CHEF BOYARDEE SPAGHETTI & MEATBALLS IN TOMATO SAU,CND ENTREE"
11.9,3.7,4.6,104.0,0.899999976,3.200000048,18,0.91,3.8,0.74,482.0,9.0,3,"PASTA W/SLICED FRANKS IN TOMATO SAU,CND ENTREE"
18.02,5.59,10.84,192.0,1.700000048,2.809999943,15,0.51,0.0,0.0,425.0,15.0,3,"BANQUET CHICK POT PIE,FRZ ENTREE'"
19.18,6.83,14.59,235.0,1.0,0.779999971,16,1.45,0.0,0.0,353.0,9.0,3,"MARIE CALLENDER'S CHICK POT PIE,FRZ ENTREE"
22.59,7.17,15.5,259.0,1.399999976,3.730000019,51,1.02,0.3,0.0,416.0,22.0,3,"STOUFFER'S CHICK PIE,FRZ ENTREE"
17.7,6.5,8.8,176.0,1.100000024,0.0,0,1.0,0.0,0.0,350.0,16.0,3,"TURKEY POT PIE,FRZ ENTREE"
22.05,7.25,11.39,220.0,0.800000012,0.0,14,1.25,0.3,0.26,365.0,21.0,3,"BEEF POT PIE,FRZ ENTREE,PREP"
27.6,11.5,14.2,284.0,0.0,0.0,237,2.06,0.0,0.0,638.0,37.0,3,"HOT POCKETS,BF&CHEDDAR STUFFED SNDWCH,FRZ"
30.4,8.9,8.6,235.0,1.100000024,0.0,0,2.97,4.9,0.0,509.0,29.0,3,"HOT POCKETS,CROISSANT POCKTS CHIK,BROC&CHDR STUFD SNDWCH,FRZ"
30.0,11.6,11.1,266.0,0.0,0.0,196,2.04,0.0,0.0,520.0,39.0,3,"HOT POCKETS HAM 'N CHS STUFFED SNDWCH,FRZ"
27.2,11.2,12.7,268.0,0.0,0.0,143,0.0,0.0,0.0,791.0,31.0,3,"RED BARON PREMIUM POCKETS,ORIGINAL HAM&CHS,FRZ"
8.73,3.72,2.57,73.0,1.200000048,2.730000019,17,0.68,11.7,0.0,284.0,8.0,3,"STOUFFER'S STUFFED PEPPERS W/ BF IN TOMATO SAU,FRZ ENTREE"
12.57,8.04,3.77,116.0,1.100000024,2.200000048,69,0.61,0.6,0.0,312.0,13.0,3,"STOUFFER'S LASAGNA W/ MEAT & SAU,FRZ ENTREE"
13.35,9.59,8.67,170.0,1.799999952,0.330000013,59,0.71,1.2,0.0,265.0,30.0,3,"BANQUET ORIG FRIED CHK THIGH,W/MASH POT & CORN IN SEASON SAU"
12.27,6.68,1.9,93.0,1.5,2.430000067,37,0.81,1.1,0.0,211.0,9.0,3,"STOUFFER'S LN CUISINE SPAGHETTI W/ MEATBALLS & SAU,FRZ ENTRE"
12.14,8.56,2.63,106.0,1.0,1.75999999,44,1.0,0.0,0.0,238.0,19.0,3,"STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/ PASTE,FRZ ENTREE"
13.23,6.07,1.54,91.0,1.700000048,3.900000095,30,0.63,0.8,0.0,201.0,6.0,3,"STOUFFER'S LN CUISINE MACARONI & BF IN TOMATO SAU,FRZ ENTREE"
8.91,6.68,1.7,78.0,1.299999952,1.5,55,0.48,0.9,0.0,213.0,10.0,3,"STOUFFER'S LN CUISINE CHICK & VEG W/ VERMICELLI,FRZ ENTREE"
8.29,4.98,2.14,72.0,1.200000048,1.419999957,28,0.62,1.3,0.0,301.0,8.0,3,"STOUFFER'S LN CUISINE HS BF POT RST W/ WHIPPED POTATOES,FRZ"
7.07,7.52,5.71,110.0,0.400000006,3.400000095,81,0.69,0.0,0.0,471.0,25.0,3,"STOUFFER'S CRMD CHIPPED BF,FRZ ENTREE"
14.91,4.31,1.08,87.0,1.399999976,2.569999933,31,0.73,0.9,0.0,168.0,4.0,3,"STOUFFER'S LN CUISINE SPAGHETTI W/ MEAT SAU,FRZ ENTREE"
11.05,4.96,1.08,74.0,1.600000024,3.099999905,12,0.46,2.0,0.0,210.0,9.0,3,"STOUFFER'S LN CUISINE ORIENTAL BF W/ VEG & RICE,FRZ ENTREE"
7.47,6.36,5.17,102.0,1.5,1.950000048,17,0.74,1.7,0.0,163.0,14.0,3,"STOUFFER'S HOMESTYLE SALISBURY STEAK IN GRAVY & MAC& CHS,FRZ"
30.15,6.52,6.75,207.0,3.5,5.28000021,21,2.34,0.0,0.0,509.0,5.0,3,"PATIO BF & BEAN BURRITO,MILD,FRZ"
9.07,4.03,2.28,73.0,1.5,2.170000076,33,0.56,0.2,0.0,264.0,5.0,3,"STOUFFER'S LN CUISINE HS STUFF CAB W/ MEAT SAU&WHPED POT,FRZ"
11.43,5.03,1.53,80.0,3.0,4.409999847,10,0.19,14.0,0.0,191.0,7.0,3,"HEALTHY CHOIC CHICK TERIYAKI W/RICE MEDLEY BROCCOLI,FRZ MEAL"
18.2,3.79,2.45,110.0,1.5,0.730000019,18,0.31,0.0,0.0,179.0,11.0,3,"HC CHK ENCHI SUPMA IN GRN CHILI SAU,MEXI  RICE,CORN MELY,FRZ"
24.5,8.4,14.9,266.0,1.5,0.0,0,1.63,0.0,0.0,322.0,63.0,3,"CINNAMON SWIRL FRENCH TOAST W/SAUSAGE,FRZ BRKFST"
9.7,7.1,15.2,204.0,0.800000012,0.0,0,0.94,0.0,0.0,436.0,160.0,0,"SCRAMBLED EGGS&SAUSAGE W/HASHED BROWN POTATOES,FRZ BRKFST"
8.9,2.3,2.5,67.0,0.0,0.0,0,0.0,35.4,0.0,480.0,0.0,3,"GREEN GIANT,BROCCOLI IN CHS FLAV SAU,FRZ"
7.4,4.3,10.7,143.0,1.5,0.0,157,1.26,17.5,0.0,422.0,27.0,3,"THE BUDGET GOURMET,SPINACH AU GRATIN,FRZ"
10.87,5.93,3.49,99.0,3.099999905,1.899999976,22,0.67,2.8,0.0,401.0,14.0,3,"BANQUET TKY & GRY W/DRESS ,MSHD POT & PEA IN SEASON SAU,FRZ"
18.38,4.16,1.61,105.0,1.299999952,2.529999971,62,0.4,1.1,0.0,199.0,8.0,3,STOUFF LN CUISIN CHK ENCH SUIZA W/CRM SAU & MEXI-STYL RICE
21.54,5.42,4.69,150.0,1.299999952,2.019999981,106,0.77,1.4,0.0,302.0,18.0,3,STOUFFER'S CHK ENCHILA MEXIC-STY RICE W/ MONREY JACK CHS SAU
17.7,5.3,3.3,122.0,1.299999952,13.0,74,0.3,1.5,0.0,285.0,13.0,3,"SMART ONES,CHICK ENCHILADAS SUIZA,SOUR CRM W/CHEESE,FRZ"
14.9,5.0,0.5,84.0,1.0,0.300000012,8,0.3,0.6,0.0,215.0,22.0,3,"SMART ONES,RST TKY MEDALLIONS,MSHRM IN SAU W/RICE & VEG,FRZ"
10.75,6.69,4.89,114.0,2.0,1.690000057,21,0.56,0.0,0.0,365.0,17.0,3,"MARIE CALLENDER'S BF STROGANOFF & NOODLES, CARROTS, PEAS,FRZ"
28.1,9.7,7.0,214.0,1.399999976,0.0,0,3.2,0.0,0.0,409.0,194.0,0,"BREAKFAST BURRITO,HAM&CHS FLAVOR,FRZ ENTREE"
16.22,6.37,3.34,120.0,1.700000048,2.029999971,20,1.06,18.7,0.0,344.0,11.0,3,"TYSON CHICK FAJITA KIT,FRZ,PROD CD #2266-910"
9.92,5.13,8.66,138.0,2.099999905,1.289999962,18,0.72,0.0,0.0,505.0,14.0,3,"BANQUET HEARTY ONE STK DIN,GRY,MSHD POT, CORN SEASON SAU,FRZ"
19.77,7.2,7.78,178.0,2.900000095,10.93000031,33,1.08,0.0,0.0,328.0,22.0,3,"KID CUISINE CHK NUG, PSTA IN CHS SAU,CRN,CHOC PUDD W/SPRINK"
6.46,8.8,2.96,88.0,1.600000024,1.429999948,17,0.99,2.6,0.0,316.0,19.0,3,"BANQUET SLCED BF W/GRY, MASH POT, PEAS SEASON SAUC, FROZEN"
6.81,4.79,5.53,94.0,1.100000024,0.959999979,8,0.7,1.1,0.0,417.0,16.0,3,"HORMEL,DINTY MOORE BF STEW,CND ENTREE"
9.27,8.73,10.24,164.0,1.100000024,0.340000004,19,1.0,0.9,0.0,425.0,32.0,3,"HORMEL CORNED BF HASH,CND ENTREE"
64.3,11.0,10.4,395.0,0.0,0.0,0,0.0,0.0,0.0,2030.0,9.0,3,"BETTY CROCKER,HAMBURGER HELPER,CHEESEBURGER MACARONI,DRY MIX"
69.2,14.1,4.7,376.0,7.599999905,0.0,114,2.62,0.0,0.0,611.0,8.0,3,"HODGSON MILL,WHL WHEAT MACARONI&CHS DINNER,DRY MIX"
62.4,15.5,11.8,418.0,0.0,0.0,127,3.02,0.0,0.0,1770.0,112.0,0,"LIPTON,ALFREDO EGG NOODLES IN A CREAMY SAU,DRY MIX"
7.59,7.2,2.78,82.0,1.299999952,1.419999957,21,1.1,0.0,0.0,411.0,15.0,3,"HORMEL CHILI,NO BNS,CND ENTREE"
10.35,7.58,1.12,82.0,2.599999905,2.319999933,47,1.4,0.6,0.0,485.0,14.0,3,"HORMEL TURKEY CHILI W/BNS,CND ENTREE"
10.0,6.0,1.9,81.0,1.399999976,0.0,0,0.0,0.0,0.0,254.0,12.0,3,"FREEZER QUEEN GRAVY&SLICED BF MEAL,MSHD POT&CARROTS,FRZ MEAL"
9.88,5.64,7.09,126.0,1.5,0.939999998,21,0.49,0.0,0.0,385.0,11.0,3,"BANQUET GRY & SALURY STK W/ MSHD POT & CORN IN SEASONSAU,FRZ"
14.16,5.67,1.48,93.0,2.200000048,4.820000172,10,0.5,3.0,0.0,150.0,11.0,3,"HEALTHY CHOIC MESQ CHK BBQ,RSTD RED POT,MXD VEG IN SAU,FRZ"
12.44,7.4,6.22,135.0,3.299999952,2.660000086,42,1.8,1.2,0.0,349.0,18.0,3,"STAGG DYNAMITE CHILI W/BNS,CND ENTREE"
12.78,7.78,3.61,115.0,3.5,2.319999933,46,1.7,2.1,0.0,329.0,19.0,3,"STAGG RANCHHOUSE CHILI W/BNS,CND ENTREE"
11.83,6.97,6.61,131.0,3.0,2.890000105,37,1.6,1.0,0.0,334.0,17.0,3,"STAGG CLASSIC CHILI W/BNS,CND ENTREE"
11.74,6.27,6.38,129.0,2.400000095,2.369999886,23,1.4,0.7,0.0,458.0,16.0,3,"STAGG COUNTRY CHILI W/BNS,CND ENTREE"
13.39,7.29,1.13,92.0,3.299999952,2.910000086,36,1.5,2.1,0.0,350.0,16.0,3,"STAGG SILVERADO CHILI W/BNS,CND ENTREE"
13.63,6.71,1.77,97.0,3.400000095,1.870000005,28,1.3,0.2,0.0,471.0,10.0,3,"HORMEL CHILI W/BNS,CND ENTREE"
15.39,4.83,0.28,83.0,4.0,2.519999981,39,1.4,0.5,0.0,315.0,0.0,3,"HORMEL VEGETARIAN CHILI W/BNS,CND ENTREE"
9.71,9.03,10.02,163.0,1.5,0.25,18,1.0,0.8,0.0,336.0,31.0,3,"HORMEL RST BF HASH,CND ENTREE"
47.0,13.5,7.23,307.0,1.899999976,0.949999988,152,1.5,0.0,0.16,344.0,42.0,3,"TORTELLINI,PASTA W/CHS FILLING"
28.51,11.21,15.2,296.0,2.200000048,0.0,151,2.41,1.9,0.0,618.0,15.0,3,"PIZZA,PEPPERONI TOPPING,REG CRUST,FRZ,CKD"
11.43,7.09,5.26,121.0,3.900000095,0.0,38,2.61,1.4,0.0,424.0,13.0,3,"CHILI CON CARNE W/BNS,CND ENTREE"
6.77,4.94,5.38,95.0,1.5,0.959999979,12,0.71,4.4,0.12,408.0,16.0,3,"BEEF STEW,CANNED ENTREE"
23.03,6.08,10.83,214.0,1.200000048,0.0,29,1.1,0.3,0.16,380.0,24.0,3,"CHICKEN POT PIE,FRZ ENTREE,PREP"
12.29,4.32,4.08,103.0,2.700000048,3.970000029,11,0.93,3.0,0.77,418.0,8.0,3,"PASTA W/MEATBALLS IN TOMATO SAU,CND ENTREE"
9.27,8.73,10.24,164.0,1.100000024,0.340000004,19,1.0,0.9,0.04,425.0,32.0,3,"BEEF,CORNED BF HASH,W/ POTATO,CND"
13.84,6.54,5.33,130.0,1.700000048,4.230000019,111,1.27,17.1,0.88,284.0,13.0,3,"LASAGNA,CHS,FRZ,PREP"
6.1,7.53,7.1,118.0,0.0,0.0,30,2.01,1.8,0.0,389.0,21.0,3,"CHILI,NO BNS,CND ENTREE"
11.11,4.17,5.1,107.0,0.0,2.829999924,12,1.31,0.0,0.0,406.0,9.0,3,"SPAGHETTI,W/ MEATBALLS,CND"
14.56,2.54,0.77,75.0,0.0,0.0,13,1.55,0.0,0.0,344.0,0.0,3,"SPAGHETTI,NO MEAT,CND"
13.5,6.81,2.23,101.0,1.299999952,0.0,108,0.97,17.9,0.0,181.0,7.0,3,"LASAGNA W/ MEAT & SAU,LOW-FAT,FRZ ENTREE"
12.87,8.26,4.73,127.0,1.200000048,2.130000114,102,0.85,21.5,0.0,280.0,15.0,3,"LASAGNA W/ MEAT & SAU,FRZ ENTREE"
30.84,7.26,9.61,239.0,4.199999809,3.529999971,34,2.96,0.8,0.0,587.0,8.0,3,"BURRITO,BF & BEAN,FRZ"
32.4,6.92,5.94,211.0,10.19999981,1.409999967,42,2.78,0.0,0.0,412.0,0.0,3,"BURRITO, BEAN AND CHEESE, FROZEN"
10.8,5.17,2.6,87.0,1.899999976,4.0,30,0.83,7.7,0.0,146.0,11.0,3,"HC TRADITION MT LF W/BRN SAU,MSHD POTS,GRN BNS & APL CRP,FRZ"
12.69,6.03,2.16,94.0,2.0,5.800000191,25,0.78,12.0,0.0,162.0,9.0,3,"HC SALBRY STK W/MSHRM GRVY,RST RED POT,GRN BNS,CRN,CART MEDY"
11.09,5.83,1.52,81.0,2.400000095,6.690000057,17,0.63,45.9,0.0,159.0,9.0,3,"HC CONTRY RSTD TKY W/CRANBERRY APPL SAU,GRN BNS & CARROT BLD"
14.44,7.14,2.64,110.0,1.899999976,5.039999962,12,0.75,5.0,0.0,129.0,17.0,3,"HC MESQ BF W/BBQ SAU,RSTD RED POT & CORN,CAROT PEA MELEY,FRZ"
11.35,8.15,2.37,99.0,1.0,2.24000001,24,0.2,1.1,0.0,311.0,17.0,3,"MARIE CALLENDER TKY W/GRY & DRSNG W/ MSHD POT,GRN BNS & CRAN"
13.3,6.7,1.7,95.0,1.700000048,3.400000095,24,0.5,3.2,0.0,250.0,14.0,3,"WEIGHT WATCHERS SMART ONES,CHICK TENDERLOINS W/ BBQ SAU"
15.8,15.9,5.7,178.0,2.700000048,1.600000024,47,2.5,0.0,0.0,394.0,2.0,3,"MORNINGSTAR FARMS VEGGIE MEDLEY W/ ORG SOY,FRZ,UNPREP"
40.37,8.6,7.17,260.0,10.39999962,1.370000005,68,3.61,0.0,0.23,637.0,3.0,3,"BURRITO,BEAN & CHS,MICROWAVED"
38.95,8.73,11.94,298.0,6.900000095,1.360000014,39,3.12,0.0,0.0,659.0,9.0,3,"BURRITO,BF & BEAN,MICROWAVED"
16.6,4.25,1.74,99.0,1.899999976,5.409999847,15,0.69,0.5,0.0,409.0,4.0,3,"CAMPBELL,SPAGHETTIOS,MINI BF RAVIOLI IN MEAT SAU"
15.87,2.78,0.6,80.0,1.200000048,5.159999847,8,0.29,0.0,0.0,377.0,2.0,3,"CAMPBELL,SPAGHETTIOS,SPAGHETTI IN TOMATO & CHS SAU"
14.68,2.38,0.0,71.0,1.200000048,5.159999847,8,0.71,0.0,0.0,250.0,2.0,3,"CAMPBELL SOUP COMPANY,SPAGHETTIOS,SPAGHETTIOS ORIGINAL"
14.29,2.38,0.4,70.0,1.200000048,5.949999809,60,1.07,2.4,0.0,349.0,2.0,3,"CAMPBELL SOUP COMPANY,SPAGHETTIOS,SPAGHETTIOS A TO Z'S"
13.1,3.57,2.78,92.0,0.800000012,4.760000229,60,1.07,2.4,0.0,393.0,8.0,3,"SPAGHETTIOS, Danny PhantomShaped Pasta with Sliced Franks"
13.1,2.38,0.4,65.0,1.200000048,3.569999933,60,1.43,2.4,0.0,337.0,0.0,3,"CAMPBELL, SPAGHETTIOS,DORA THE EXPLORERSHAPED PASTA"
12.3,3.17,0.79,69.0,1.200000048,4.760000229,60,1.43,0.0,0.0,353.0,4.0,3,"CAMPBELL SOUP COMPANY,SPAGHETTIOS,SPAGHETTIOS IN MEAT SAU"
13.89,2.38,0.4,69.0,1.200000048,5.159999847,119,0.71,2.4,0.0,246.0,2.0,3,"CAMPBELL ,SPAGHETTIOS,SPAGHETTIOS PLUS CA"
15.08,4.37,3.17,106.0,1.600000024,3.569999933,16,0.71,0.0,0.0,433.0,8.0,3,"CAMPBELL ,SPAGHETTIOS RAVIOLIOS BF RAVIOLI IN MEAT SAU"
12.7,4.37,3.17,95.0,1.600000024,3.970000029,60,1.43,2.4,0.0,262.0,6.0,3,"CAMPBELL SOUP COMPANY,SPAGHETTIOS,SPAGHETTIO'S W/ MEATBALLS"
10.71,3.57,3.97,93.0,2.0,3.569999933,60,1.43,2.4,0.0,369.0,8.0,3,"CAMPBELL ,SPAGHETTIOS,SPAGHETTIO'S W/ SLICED FRANKS"
13.1,4.37,3.57,102.0,1.200000048,4.760000229,60,1.07,2.4,0.0,393.0,8.0,3,"CAMPBELL,SPAGHTETTIOS A TO Z'S W/ MEATBALLS"
31.76,7.06,4.71,198.0,1.200000048,4.710000038,0,0.0,0.0,0.0,988.0,6.0,3,"CAMPBELL ,SUPPER BAKES MEAL KITS,CHEESY CHICK W/ PASTA"
24.8,4.8,3.2,147.0,0.800000012,2.400000095,0,0.0,0.0,0.0,520.0,8.0,3,"SUPPER BAKES MEAL KITS,CREAMY STROGANOFF SAU W/ PASTA"
42.93,9.76,0.98,220.0,2.0,6.829999924,0,0.0,0.0,0.0,741.0,5.0,3,"CAMPBELL,SUPPER BAKES MEAL KITS,GARLIC CHICK W/ PASTA"
42.55,4.26,1.06,197.0,1.100000024,2.130000114,0,0.0,0.0,0.0,830.0,5.0,3,"CAMPBELL, SUPPER BAKES MEAL KITS,HERB CHICK W/ RICE"
45.74,4.26,1.06,210.0,2.099999905,3.190000057,0,0.0,0.0,0.0,830.0,5.0,3,"CAMPBELL SUPPER BAKES MEAL KITS,LEMON CHICK W/ HERB RICE"
36.64,5.91,1.18,181.0,2.400000095,4.730000019,0,0.0,0.0,0.0,922.0,6.0,3,"CAMPBELL,SUPPER MEAL KITS,SAVORY PORK CHOPS W/ HERB STUFFING"
39.51,4.94,1.23,189.0,2.5,4.940000057,0,0.0,0.0,0.0,741.0,6.0,3,"CAMPBELL,SUPPER BAKES MEAL KITS,SOUTHWEST-STYLE CHICK W/RICE"
11.79,2.03,1.22,66.0,0.800000012,1.220000029,0,0.0,0.0,0.0,301.0,2.0,3,"CAMPBELL,SUPPER BAKES MEAL KITS,TRDNL RST CHK W/ STUFFING"
4.03,4.7,4.03,71.0,0.699999988,0.670000017,0,0.0,0.0,0.0,460.0,7.0,3,"CAMPBELL SOUP COMPANY,SWANSON,CHICK A LA KING"
9.72,4.45,4.05,93.0,0.800000012,0.810000002,16,0.29,0.0,0.0,401.0,14.0,3,"CAMPBELL SOUP COMPANY,SWANSON,CHICK & DUMPLINGS"
29.5,9.94,7.17,222.0,2.099999905,5.320000172,34,1.55,0.0,0.27,525.0,14.0,3,"EGG ROLLS,PORK,REFR,HTD"
28.54,10.44,4.51,197.0,2.400000095,5.570000172,47,1.69,0.0,0.37,560.0,14.0,3,"EGG ROLLS,CHICK,REFR,HTD"
31.99,6.62,4.67,196.0,2.799999952,6.849999905,46,1.95,0.0,0.54,561.0,0.0,3,"EGG ROLLS,VEG,REFR,HTD"
14.18,6.87,6.04,139.0,1.899999976,2.539999962,150,0.55,1.1,0.46,352.0,14.0,3,"LASAGNA,VEG,FRZ,BKD"
16.32,6.97,3.89,128.0,1.299999952,4.820000172,27,0.79,0.8,0.24,420.0,14.0,3,"TKY,STUFFING,MSHD POTATOE W/GRAVY,ASSORTED VEG,FRZ,MICROWAVE"
22.46,5.65,1.56,126.0,0.699999988,4.070000172,13,0.35,3.0,0.23,333.0,16.0,3,"RICE BOWL W/ CHICK,FRZ ENTREE,PREP"
0.0,18.8,18.51,247.0,0.0,0.0,6,1.96,0.0,0.0,53.0,64.0,0,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,ALL GRDS,RAW"
0.0,23.51,21.83,297.0,0.0,0.0,8,2.74,0.0,0.0,64.0,71.0,0,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD"
0.0,20.72,14.82,222.0,0.0,0.0,6,2.01,0.0,0.0,54.0,56.0,0,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,SEL,RAW"
0.0,24.05,21.18,294.0,0.0,0.0,8,2.72,0.0,0.0,64.0,65.0,0,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,SEL,CKD,BRLD"
0.0,19.19,15.32,220.0,0.0,0.0,6,2.12,0.0,0.0,54.0,57.0,0,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,ALL GRDS,RAW"
0.0,24.33,19.47,280.0,0.0,0.0,8,2.83,0.0,0.0,66.0,62.0,0,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD"
0.0,19.89,11.84,192.0,0.0,0.0,6,2.16,0.0,0.0,55.0,45.0,0,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,SEL,RAW"
0.0,25.01,17.54,265.0,0.0,0.0,8,2.88,0.0,0.0,66.0,57.0,0,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,SEL,CKD,BRLD"
0.0,21.41,4.66,133.0,0.0,0.0,5,2.14,0.0,0.17,62.0,61.0,0,"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,CHOIC,RAW"
0.0,28.79,5.71,174.0,0.0,0.0,5,2.67,0.0,0.2,55.0,82.0,0,"BF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,CH,CKD,GRILLED"
0.0,21.96,3.24,124.0,0.0,0.0,5,2.38,0.0,0.17,57.0,61.0,0,"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT 0"" FAT,SEL,RAW"
0.0,29.24,3.91,160.0,0.0,0.0,5,2.98,0.0,0.19,52.0,78.0,0,"BF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,SE,CKD,GRILLED"
0.0,20.51,6.36,145.0,0.0,0.0,5,2.01,0.0,0.09,59.0,56.0,0,"BF,CHK,CLOD,SHLDR TENDER,MEDALLION,LN & FAT,0"" FAT,CHOIC,RAW"
0.0,26.07,7.68,181.0,0.0,0.0,5,2.58,0.0,0.17,60.0,76.0,0,"BF,CHK,CLOD,SHDR TNDR,MED,LN & FAT,0"" FAT,CH,CKD,GRILLED"
0.0,20.93,5.79,142.0,0.0,0.0,5,2.39,0.0,0.09,60.0,58.0,0,"BF,CHK,CLOD,SHLDR TENDER,MEDALLION,LN & FAT,0"" FAT,SEL,RAW"
0.0,20.39,6.12,143.0,0.0,0.0,4,2.14,0.0,0.18,61.0,57.0,0,"BEEF,CHUCK,SHLDR CLOD,TOP & CNTR ,STK,LN & FAT,0"" FAT,CH,RAW"
0.0,26.07,8.11,184.0,0.0,0.0,5,2.57,0.0,0.18,59.0,74.0,0,"BF,CHK,SHLDR CLOD,TOP & CNTR,STK,LN & FAT,0"" FAT,CH,CKD,GRLD"
0.0,21.13,5.51,140.0,0.0,0.0,4,2.64,0.0,0.18,58.0,58.0,0,"BF,CHUCK,SHLDR CLOD, TOP & CNTR,STK,LN & FAT,0"" FAT,SEL,RAW"
0.0,26.66,6.94,176.0,0.0,0.0,5,3.23,0.0,0.18,62.0,77.0,0,"BF,CHK, CLOD,TOP & CNTR,STK,LN & FAT,0"" FAT,SEL,CKD,GRLD"
0.0,18.75,11.33,182.0,0.0,0.0,5,2.23,0.0,0.17,74.0,65.0,0,"BF,CHK,SHLDR CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,CHOIC,RAW"
0.0,24.7,13.59,228.0,0.0,0.0,6,2.78,0.0,0.14,78.0,83.0,0,"BF,CHK,CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,CH,CKD,GRILLED"
0.0,19.38,9.22,166.0,0.0,0.0,6,2.62,0.0,0.16,75.0,66.0,0,"BF,CHUCK,SHLDR CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,SEL,RAW"
0.0,25.29,11.52,212.0,0.0,0.0,6,3.1,0.0,0.14,76.0,83.0,0,"BF,CHK,CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,SEL,CKD,GRILLED"
